award_date,awardee_name,agency,award_amount,naics,sole_source,filter_result,filter_reason,first_8k_date,first_pr_date,last_dilutive_filing_date,dilutive_filing_type,agency_prior_win_count,ticker_confidence,score,ticker,market_cap,value_to_mcap_pct,entry_date,entry_price,exit_date,exit_price,exit_reason,pnl_pct,hit_tp,hit_sl,timed_out,tp_target,sl_target,return_t7,peak_pnl_pct
2023-03-20,CROSBY MARKETING COMMUNICATIONS INC.,Social Security Administration,11020905.94,541810,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,TECHNIK INC,Department of Education,2217042.45,541512,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,QTC MEDICAL SERVICES INC,Department of Defense,2605000.0,621112,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,OWL CYBER DEFENSE SOLUTIONS LLC,Department of Defense,8499913.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,"SIERRA NEVADA COMPANY, LLC",General Services Administration,3812481.21,511210,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,COMPASS POINT LLC,Department of Defense,13184714.76,541511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,DATA LINK SOLUTIONS LLC,Department of Defense,72662404.0,334290,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-17,THE CNA CORPORATION,Department of Defense,1650000.0,541990,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,ASCO (ZAMBIA) LIMITED,Agency for International Development,5000000.0,541310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,BLUEPATH LABS LLC,Department of Homeland Security,1372746.84,541990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,QTC MEDICAL SERVICES INC,Department of Defense,30365405.97,621112,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,SPACE EXPLORATION TECHNOLOGIES CORP.,National Aeronautics and Space Administration,300000000.0,481212,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,VIASAT INC,Department of Defense,1012387.0,334220,True,fail,Historical market cap $4300M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-01,"AGILE DECISION SCIENCES, LLC",Environmental Protection Agency,3454408.0,541990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-19,ORIX AUTO CORPORATION,Department of Defense,1625131.88,532111,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"INTREPID SOLUTIONS AND SERVICES, LLC",Department of Defense,8933690.47,541712,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,AMERICAN SYSTEMS CORPORATION,Department of Defense,16988792.0,541513,True,fail,Historical market cap $23838M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-01,EASTERN RESEARCH GROUP INC,Environmental Protection Agency,10632081.0,541620,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,"POWERTRAIN, INC.",Office of Personnel Management,1243000.0,541519,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"ECS FEDERAL, LLC",Department of Homeland Security,8993231.43,541511,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"S.P. CRAMER & ASSOCIATES, INC.",Department of Defense,3542234.05,541690,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"CACI ENTERPRISE SOLUTIONS, LLC",Department of Defense,4670999.16,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,"ASSURED INFORMATION SECURITY, INC.",Department of Defense,1440198.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,KOREA ELECTRIC POWER CORPORATION,Department of Defense,22650826.49,221122,True,fail,Historical market cap $8635M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-01,VIASAT INC,Department of Defense,1028987.08,334220,True,fail,Historical market cap $4300M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-11,DIGITIZED SCHEMATIC SOLUTIONS LLC,Department of Defense,3046570.98,511130,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,NDI ENGINEERING COMPANY,Department of Defense,11327573.82,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,FOUR LLC,Executive Office of the President,21161909.83,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",Department of Defense,1117261.46,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,REASOR BUILDING GROUP LLC,Department of Defense,1460139.74,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,KOREA ELECTRIC POWER CORPORATION,Department of Defense,2423105.97,221122,True,fail,Historical market cap $8495M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-20,SERCO INC,Department of Defense,6077644.95,334220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,HII MISSION TECHNOLOGIES CORP,General Services Administration,399849659.0,541990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,NATIONAL MAINTENANCE & REPAIR INC,Department of Defense,1135123.75,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"MINBURN TECHNOLOGY GROUP, LLC",Office of Personnel Management,9091123.41,511210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,SYSTEMS APPLICATION & TECHNOLOGIES INC,Department of Defense,2119681.16,713930,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-23,"KOREAN AIR LINES CO.,LTD.",Department of Defense,2710898.77,488190,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,SIEVERT ELECTRIC SERVICE AND SALES COMPANY,Department of Defense,1343471.15,238290,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-25,SOS INTERNATIONAL LLC,Department of Justice,1425071.8,541930,False,fail,Historical market cap $7590M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-30,"FAMILY ENDEAVORS, INC.",Department of Homeland Security,1593515.8,624190,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,FOUR LLC,Department of Homeland Security,74921535.19,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,"TYONEK SERVICES OVERHAUL FACILITY-STENNIS, LLC",General Services Administration,3035624.0,488190,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,STRATEGIC OPERATIONAL SOLUTIONS INC,Department of the Treasury,1092003.62,541512,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"JADIN TECH, LLC",General Services Administration,1693810.08,488190,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"DVORAK, LLC",National Aeronautics and Space Administration,1695175.87,237130,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"TIDEWATER CONTRACTORS, INC",Department of Transportation,3518798.97,237310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,REDCON SOLUTIONS GROUP LLC,Department of Homeland Security,2739580.6,561612,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"CACI, INC. - FEDERAL",Department of Defense,367801791.27,561611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,OAKMONT CONTRACTING LLC,General Services Administration,1659765.35,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-16,"WESTWIND COMPUTER PRODUCTS, INC.",Securities and Exchange Commission,7864389.58,334111,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,VECTOR INNOVATIVE SOLUTIONS LLC,Department of Defense,3793602.48,541990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,"ROCKWELL COLLINS, INC.",Department of Defense,20316340.0,336413,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"NEPTUNE AVIATION SERVICES, INC.",Department of Agriculture,7468782.4,481212,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,BIRDON AMERICA INC,Department of Homeland Security,32386877.0,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"VERTICAL APPLICATIONS, LLC",Department of Defense,1907048.4,541511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,ULTRA ELECTRONICS ADVANCED TACTICAL SYSTEMS INC,Department of Defense,1893419.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"TWO INDEPENDENCE HANA OW, LLC",National Aeronautics and Space Administration,7000000.0,531120,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,"YULISTA SOLUTIONS, LLC",National Aeronautics and Space Administration,15764493.8,488190,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,CA DEPT OF REHABILITATION,Department of Defense,8496894.07,722310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"M. C. DEAN, INC.",General Services Administration,44791939.47,561210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,UNIVERSITY OF TEXAS AT AUSTIN,Department of Defense,9285000.0,541712,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,"ICR, INC.",Department of Defense,9646920.0,541511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,MARTON TECHNOLOGIES INC,Department of Defense,6734114.22,541712,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,ONOPA SERVICES LLC,Department of Homeland Security,1142144.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,DELL FEDERAL SYSTEMS L.P,Department of Homeland Security,3650029.2,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"YULISTA SOLUTIONS, LLC",National Aeronautics and Space Administration,1987554.66,488190,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,HERITAGE INTERIORS LLC,Department of the Treasury,5450003.0,337127,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"ADVANCED ALLIANT SOLUTIONS TEAM, LIMITED PARTNERSHIP",Department of the Treasury,3300630.0,541511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"PANAMERICA COMPUTERS, INC.",Department of Homeland Security,6511283.25,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,AEROSONIC LLC,Department of Defense,1220540.25,336413,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,"KEKOLU CONTRACTING, LLC",Department of Defense,2599036.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-03,"QED SYSTEMS, LLC",Department of Defense,18142602.86,541712,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,MIDNIGHT SUN TECHNOLOGIES LLC,Department of Health and Human Services,2197542.0,541990,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,NATIONAL STEEL AND SHIPBUILDING COMPANY,Department of Defense,77554832.51,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,PCI AVIATION LLC,General Services Administration,4437023.04,488190,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,METREA STRATEGIC MOBILITY INC.,Department of Defense,2349510.07,488190,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,MINUTEMAN TECHNOLOGY SERVICES LLC,Department of Veterans Affairs,4183282.5,334118,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"GLOBAL CONNECTIONS TO EMPLOYMENT, INC.",Department of Defense,1273431.01,561720,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,OSHKOSH DEFENSE LLC,Department of Defense,49482083.76,336212,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,"TIDEWATER CONTRACTORS, INC",Department of Transportation,2177437.39,237310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,INDEX ANALYTICS LLC,Department of Health and Human Services,1446719.14,541512,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,"ASRC FEDERAL DATA SOLUTIONS, LLC",National Aeronautics and Space Administration,1596267.0,541512,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-18,BGESH INCORPORATED,Department of Defense,1005320.16,541611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"SPRY METHODS, INC.",Department of Defense,3761300.47,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,BLACKWATCH INTERNATIONAL CORPORATION,Department of Commerce,22866870.44,541512,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,BL HARBERT INTERNATIONAL LLC,Department of Justice,38238652.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,"SABRE SYSTEMS, LLC",Department of Defense,5255217.71,541512,False,fail,Historical market cap $1589M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-28,"HIGHLIGHT TECHNOLOGIES, INC.",Department of Homeland Security,2082780.0,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"DIVERSIFIED SERVICE CONTRACTING, INC.",Department of Defense,12670752.62,561210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,DCS CORPORATION,Department of Defense,34745067.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,"LIBERTY BUSINESS ASSOCIATES, LLC",Department of Defense,1510812.12,541611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,RAE MANAGEMENT SERVICES LLC,Department of Defense,2050146.53,812320,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,"CATAWBA-TEA, LLC",Department of Energy,1340323.6,562910,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,CA DEPT OF REHABILITATION,Department of Defense,5954074.08,722310,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,GE ENERGY POWER CONVERSION NAVAL SYSTEMS INC.,Department of Defense,4724830.18,541380,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,"OLGOONIK LOGISTICS, LLC",Department of Defense,1583724.41,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,MOUNTAIN HORSE LLC,General Services Administration,2611535.85,334519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,IRONWOOD COMMERCIAL BUILDERS INC,General Services Administration,3320022.59,236220,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,VECTRUS SYSTEMS LLC,Department of Defense,68185353.03,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"SYSTEMS INTEGRATION/MODELING & SIMULATION, INC.",Department of Defense,1083378.41,517111,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,ONDARO LLC,Department of Agriculture,4205892.84,541511,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-17,TECHNE ENGINEERING SOLUTIONS LLC,Department of Defense,1673059.06,541611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-03,D & L CONSTRUCTION CO INC,Department of Transportation,3374943.35,237310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,ARTISAN CONSTRUCTION ENTERPRISES INC,General Services Administration,1075000.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,ERNST & YOUNG LLP,Department of Transportation,1168483.08,541611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,DOVEL TECHNOLOGIES LLC,Department of Health and Human Services,1365540.17,541512,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,"BRTRC FEDERAL SOLUTIONS, INC.",Department of Defense,3564007.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,INTERNATIONAL BUSINESS MACHINES CORPORATION,Department of the Treasury,1500000.0,518210,False,fail,Historical market cap $108524M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-15,GROUNDSWELL CORPORATION,Department of Education,5322201.34,541512,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"ABHE & SVOBODA, INC.",Department of the Interior,3987770.0,237990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,EASY DYNAMICS CORPORATION,Department of Agriculture,5576804.68,541511,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,AMERICAN SYSTEMS CORPORATION,Department of Defense,4151858.5,541330,False,fail,Historical market cap $30415M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-13,"CHEROKEE NATION STRATEGIC PROGRAMS, L.L.C.",Department of Energy,2892478.67,541330,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-23,"ASRC EARTHWORKS, LLC",Department of Defense,3279997.15,237310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,"CATAWBA-TEA, LLC",Department of Energy,1079670.96,562910,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-19,"ORACLE HEALTH GOVERNMENT SERVICES, INC.",Department of Veterans Affairs,13516859.2,541512,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,TORCH TECHNOLOGIES INC,Department of Defense,90421398.57,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"ACCURATE ENERGETIC SYSTEMS, LLC",Department of Defense,1231189.41,332993,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"SYSTEMS PLANNING AND ANALYSIS, INC.",Department of Defense,236765398.0,541330,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-03,BAE SYSTEMS LAND & ARMAMENTS L.P.,Department of Defense,245645904.0,336992,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,"THE ESCAL INSTITUTE OF ADVANCED TECHNOLOGIES, INC.",Department of Justice,3130225.0,611420,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,"CACI NSS, LLC",Department of Homeland Security,10244277.0,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,MISSION SYSTEMS DAVENPORT INC.,Department of Defense,1345386.5,332912,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,"AMENTUM SERVICES, INC.",Department of Defense,70479431.0,541715,False,fail,No historical market cap data,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-15,"HANA TECHNOLOGIES & SYSTEMS, INC.",Department of Defense,4586104.0,541611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,"M.T.G. SERVICES, INC.",Department of Defense,15469269.57,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,KIHOMAC INC,Department of Defense,3365309.21,336411,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,NUVIPOINT LLC,Department of Commerce,1612966.6,541519,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,HUNTINGTON INGALLS INC,Department of Defense,5050000.0,336611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,PARKER-HANNIFIN CORPORATION,Department of Defense,4361142.65,336413,True,fail,Historical market cap $43354M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-10,BLUE TECH INC.,Department of Commerce,8929080.06,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"ELDER RESEARCH, INC.",Department of Labor,1662773.34,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-03,ROMANYK CONSULTING CORPORATION,Department of Veterans Affairs,1361135.69,541310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,"HEALTH SERVICES ADVISORY GROUP, INC.",Department of Health and Human Services,1304646.0,541618,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,AKER ARCTIC TECHNOLOGY OY,Department of Homeland Security,1414300.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,BEAST CODE LLC,General Services Administration,13942703.0,541715,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-21,NEXTECH SOLUTIONS LLC,Department of Defense,30690471.94,339999,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,MOUNTAIN HORSE LLC,General Services Administration,1350744.45,334519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,"BROOKRING FEDERAL, LLC",Department of Veterans Affairs,1540609.6,238220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
