trades,win_rate,avg_pnl_pct,total_pnl_pct,expectancy,profit_factor,avg_win,avg_loss,avg_peak_pnl,avg_return_t7,peak_pnl_pct,max_drawdown_pct,tp_pct,sl_pct,score_threshold,max_hold_days,max_mcap_M
30,30.0,0.477,14.3,0.4766,1.309,6.734,2.205,28.28,0.0,7.25,9.72,8.0,2.0,15,5,300
43,30.2,0.5,21.5,0.4999,1.316,6.894,2.271,21.18,0.0,7.25,12.41,8.0,2.0,15,5,500
71,23.9,-0.407,-28.87,-0.4067,0.782,6.103,2.456,13.43,0.0,7.25,33.41,8.0,2.0,15,5,1000
19,31.6,0.625,11.88,0.6251,1.421,6.686,2.172,42.87,0.0,7.25,8.06,8.0,2.0,15,7,100
21,33.3,0.783,16.44,0.7829,1.532,6.767,2.209,39.21,0.0,7.25,8.06,8.0,2.0,15,7,150
24,29.2,0.418,10.03,0.418,1.269,6.767,2.196,34.35,0.0,7.25,9.26,8.0,2.0,15,7,200
30,30.0,0.476,14.28,0.4761,1.305,6.79,2.23,28.34,0.0,7.25,10.45,8.0,2.0,15,7,300
43,30.2,0.5,21.48,0.4996,1.313,6.933,2.288,21.22,0.0,7.25,13.14,8.0,2.0,15,7,500
71,23.9,-0.254,-18.02,-0.2537,0.865,6.773,2.466,13.6,0.0,7.25,31.0,8.0,2.0,15,7,1000
19,26.3,0.255,4.85,0.2551,1.196,5.926,1.77,4.98,0.0,7.25,7.92,8.0,3.0,15,1,100
21,28.6,0.401,8.42,0.4008,1.296,6.147,1.898,4.93,0.0,7.25,7.26,8.0,3.0,15,1,150
24,25.0,0.083,1.99,0.0827,1.057,6.147,1.939,4.32,0.0,7.25,10.3,8.0,3.0,15,1,200
30,26.7,0.168,5.03,0.1677,1.127,5.588,1.803,4.05,0.0,7.25,9.73,8.0,3.0,15,1,300
43,27.9,0.006,0.26,0.0061,1.004,5.055,1.948,3.88,0.0,7.25,12.52,8.0,3.0,15,1,500
71,23.9,-0.95,-67.45,-0.95,0.5,3.968,2.498,2.73,0.0,7.25,67.45,8.0,3.0,15,1,1000
19,26.3,0.044,0.83,0.0438,1.029,5.991,2.08,5.57,0.0,7.25,9.17,8.0,3.0,15,2,100
21,28.6,0.21,4.4,0.2097,1.134,6.202,2.187,5.46,0.0,7.25,8.92,8.0,3.0,15,2,150
24,25.0,-0.145,-3.47,-0.1447,0.915,6.202,2.26,4.79,0.0,7.25,11.89,8.0,3.0,15,2,200
30,30.0,0.238,7.15,0.2384,1.16,5.769,2.132,4.64,0.0,7.25,10.11,8.0,3.0,15,2,300
43,30.2,0.021,0.92,0.0213,1.013,5.505,2.355,4.58,0.0,7.25,15.39,8.0,3.0,15,2,500
71,22.5,-0.984,-69.9,-0.9845,0.521,4.745,2.651,3.25,0.0,7.25,71.45,8.0,3.0,15,2,1000
19,31.6,0.271,5.15,0.2712,1.165,6.061,2.401,6.16,0.0,7.25,11.05,8.0,3.0,15,3,100
21,33.3,0.415,8.72,0.4154,1.25,6.231,2.493,6.0,0.0,7.25,11.05,8.0,3.0,15,3,150
24,29.2,0.049,1.17,0.0487,1.028,6.231,2.497,5.26,0.0,7.25,13.52,8.0,3.0,15,3,200
30,30.0,0.12,3.61,0.1203,1.07,6.152,2.465,5.02,0.0,7.25,15.24,8.0,3.0,15,3,300
43,30.2,-0.032,-1.39,-0.0323,0.982,5.977,2.636,4.92,0.0,7.25,16.28,8.0,3.0,15,3,500
71,25.4,-1.028,-72.96,-1.0276,0.544,4.826,3.016,3.52,0.0,7.25,74.41,8.0,3.0,15,3,1000
19,31.6,0.657,12.49,0.6573,1.402,7.253,2.387,42.79,0.0,7.25,11.05,8.0,3.0,15,4,100
21,33.3,0.765,16.06,0.7648,1.463,7.253,2.479,39.14,0.0,7.25,11.05,8.0,3.0,15,4,150
24,29.2,0.343,8.22,0.3426,1.193,7.253,2.503,34.26,0.0,7.25,11.05,8.0,3.0,15,4,200
30,30.0,0.296,8.87,0.2958,1.166,6.916,2.542,28.22,0.0,7.25,12.24,8.0,3.0,15,4,300
43,30.2,0.16,6.88,0.16,1.084,6.832,2.731,21.16,0.0,7.25,15.39,8.0,3.0,15,4,500
71,23.9,-0.923,-65.5,-0.9226,0.599,5.756,3.025,13.42,0.0,7.25,69.36,8.0,3.0,15,4,1000
19,36.8,0.939,17.83,0.9385,1.579,6.945,2.565,42.87,0.0,7.25,11.05,8.0,3.0,15,5,100
21,38.1,1.019,21.4,1.0192,1.621,6.984,2.651,39.21,0.0,7.25,11.05,8.0,3.0,15,5,150
24,33.3,0.565,13.55,0.5645,1.32,6.984,2.645,34.35,0.0,7.25,11.05,8.0,3.0,15,5,200
30,33.3,0.456,13.67,0.4557,1.252,6.786,2.709,28.28,0.0,7.25,12.24,8.0,3.0,15,5,300
43,32.6,0.349,15.01,0.3491,1.183,6.919,2.823,21.29,0.0,7.25,15.39,8.0,3.0,15,5,500
71,25.4,-0.787,-55.85,-0.7867,0.665,6.167,3.148,13.57,0.0,7.25,59.99,8.0,3.0,15,5,1000
19,36.8,0.782,14.86,0.7821,1.457,6.767,2.709,42.87,0.0,7.25,11.05,8.0,3.0,15,7,100
21,38.1,0.878,18.43,0.8776,1.509,6.828,2.784,39.21,0.0,7.25,11.05,8.0,3.0,15,7,150
24,33.3,0.418,10.03,0.418,1.225,6.828,2.787,34.35,0.0,7.25,11.05,8.0,3.0,15,7,200
30,33.3,0.377,11.3,0.3768,1.198,6.837,2.853,28.34,0.0,7.25,13.55,8.0,3.0,15,7,300
43,34.9,0.363,15.61,0.363,1.188,6.584,2.97,21.38,0.0,7.25,17.12,8.0,3.0,15,7,500
71,26.8,-0.636,-45.17,-0.6362,0.733,6.514,3.249,13.77,0.0,7.25,52.31,8.0,3.0,15,7,1000
19,26.3,0.098,1.86,0.0981,1.067,5.926,1.983,4.98,0.0,7.25,8.92,8.0,4.0,15,1,100
21,28.6,0.211,4.44,0.2115,1.137,6.147,2.163,4.93,0.0,7.25,8.61,8.0,4.0,15,1,150
24,25.0,-0.124,-2.98,-0.1243,0.925,6.147,2.215,4.32,0.0,7.25,13.28,8.0,4.0,15,1,200
30,26.7,0.002,0.06,0.0021,1.001,5.588,2.029,4.05,0.0,7.25,12.71,8.0,4.0,15,1,300
43,27.9,-0.202,-8.69,-0.202,0.875,5.055,2.237,3.88,0.0,7.25,17.05,8.0,4.0,15,1,500
71,25.4,-1.234,-87.58,-1.2335,0.436,3.756,2.928,2.73,0.0,7.25,87.58,8.0,4.0,15,1,1000
19,26.3,-0.034,-0.65,-0.0345,0.979,5.991,2.187,5.57,0.0,7.25,8.29,8.0,4.0,15,2,100
21,28.6,0.092,1.92,0.0915,1.054,6.202,2.352,5.46,0.0,7.25,10.06,8.0,4.0,15,2,150
24,25.0,-0.29,-6.95,-0.2896,0.843,6.202,2.453,4.79,0.0,7.25,14.74,8.0,4.0,15,2,200
30,30.0,0.123,3.68,0.1225,1.076,5.769,2.297,4.64,0.0,7.25,12.28,8.0,4.0,15,2,300
43,30.2,-0.198,-8.53,-0.1983,0.894,5.505,2.67,4.58,0.0,7.25,19.11,8.0,4.0,15,2,500
71,25.4,-1.222,-86.76,-1.222,0.473,4.335,3.109,3.31,0.0,7.25,86.76,8.0,4.0,15,2,1000
19,36.8,0.224,4.25,0.2236,1.131,5.25,2.709,6.22,0.0,7.25,9.35,8.0,4.0,15,3,100
21,38.1,0.325,6.83,0.325,1.184,5.5,2.86,6.05,0.0,7.25,9.93,8.0,4.0,15,3,150
24,33.3,-0.072,-1.72,-0.0718,0.962,5.5,2.858,5.3,0.0,7.25,15.42,8.0,4.0,15,3,200
30,33.3,-0.009,-0.28,-0.0093,0.995,5.576,2.802,5.05,0.0,7.25,19.21,8.0,4.0,15,3,300
43,32.6,-0.261,-11.22,-0.261,0.874,5.578,3.08,4.94,0.0,7.25,22.23,8.0,4.0,15,3,500
71,28.2,-1.295,-91.92,-1.2947,0.495,4.512,3.572,3.6,0.0,7.25,91.92,8.0,4.0,15,3,1000
19,31.6,0.554,10.53,0.5544,1.319,7.253,2.537,43.07,0.0,7.25,10.02,8.0,4.0,15,4,100
21,33.3,0.624,13.11,0.6243,1.348,7.253,2.69,39.4,0.0,7.25,10.02,8.0,4.0,15,4,150
24,29.2,0.178,4.28,0.1783,1.092,7.253,2.735,34.48,0.0,7.25,10.26,8.0,4.0,15,4,200
30,30.0,0.131,3.94,0.1312,1.067,6.916,2.777,28.39,0.0,7.25,13.76,8.0,4.0,15,4,300
43,30.2,-0.117,-5.02,-0.1167,0.947,6.832,3.128,21.28,0.0,7.25,21.15,8.0,4.0,15,4,500
71,26.8,-1.153,-81.88,-1.1532,0.564,5.573,3.611,13.62,0.0,7.25,83.75,8.0,4.0,15,4,1000
19,36.8,0.753,14.3,0.7525,1.417,6.945,2.86,43.15,0.0,7.25,11.6,8.0,4.0,15,5,100
21,38.1,0.804,16.88,0.8036,1.433,6.984,3.0,39.46,0.0,7.25,11.6,8.0,4.0,15,5,150
24,33.3,0.334,8.03,0.3344,1.168,6.984,2.99,34.57,0.0,7.25,11.6,8.0,4.0,15,5,200
30,33.3,0.205,6.16,0.2054,1.1,6.786,3.085,28.46,0.0,7.25,15.8,8.0,4.0,15,5,300
43,32.6,0.013,0.54,0.0127,1.006,6.919,3.322,21.41,0.0,7.25,18.37,8.0,4.0,15,5,500
71,26.8,-1.144,-81.26,-1.1444,0.593,6.224,3.837,13.78,0.0,7.25,83.4,8.0,4.0,15,5,1000
19,42.1,0.787,14.95,0.7867,1.442,6.1,3.078,43.15,0.0,7.25,9.35,8.0,4.0,15,7,100
21,42.9,0.835,17.52,0.8345,1.455,6.228,3.211,39.46,0.0,7.25,10.8,8.0,4.0,15,7,150
24,37.5,0.362,8.7,0.3624,1.184,6.228,3.157,34.57,0.0,7.25,10.8,8.0,4.0,15,7,200
30,36.7,0.233,6.99,0.2329,1.111,6.346,3.306,28.52,0.0,7.25,17.58,8.0,4.0,15,7,300
43,37.2,0.101,4.34,0.1008,1.045,6.262,3.55,21.51,0.0,7.25,20.16,8.0,4.0,15,7,500
71,29.6,-0.949,-67.38,-0.949,0.663,6.308,3.997,13.98,0.0,7.25,72.53,8.0,4.0,15,7,1000
19,31.6,0.335,6.36,0.3349,1.254,5.24,1.929,4.98,0.0,7.25,9.91,8.0,5.0,15,1,100
21,33.3,0.378,7.95,0.3784,1.258,5.528,2.196,4.93,0.0,7.25,9.25,8.0,5.0,15,1,150
24,29.2,0.032,0.78,0.0323,1.02,5.528,2.231,4.32,0.0,7.25,9.25,8.0,5.0,15,1,200
30,30.0,0.127,3.82,0.1274,1.09,5.169,2.033,4.05,0.0,7.25,10.45,8.0,5.0,15,1,300
43,30.2,-0.17,-7.29,-0.1697,0.895,4.806,2.326,3.88,0.0,7.25,17.19,8.0,5.0,15,1,500
71,26.8,-1.27,-90.19,-1.2702,0.435,3.654,3.069,2.73,0.0,7.25,90.19,8.0,5.0,15,1,1000
19,31.6,0.423,8.04,0.4233,1.278,6.16,2.224,5.84,0.0,7.25,8.67,8.0,5.0,15,2,100
21,33.3,0.458,9.63,0.4583,1.278,6.316,2.47,5.71,0.0,7.25,10.02,8.0,5.0,15,2,150
24,29.2,-0.01,-0.24,-0.01,0.995,6.316,2.615,5.01,0.0,7.25,10.91,8.0,5.0,15,2,200
30,33.3,0.346,10.39,0.3462,1.214,5.893,2.427,4.81,0.0,7.25,11.71,8.0,5.0,15,2,300
43,32.6,-0.164,-7.04,-0.1636,0.918,5.612,2.952,4.7,0.0,7.25,23.08,8.0,5.0,15,2,500
71,26.8,-1.224,-86.91,-1.2241,0.495,4.475,3.306,3.4,0.0,7.25,86.91,8.0,5.0,15,2,1000
19,42.1,0.642,12.2,0.6422,1.384,5.5,2.891,6.52,0.0,7.25,11.34,8.0,5.0,15,3,100
21,42.9,0.656,13.79,0.6564,1.368,5.695,3.123,6.33,0.0,7.25,11.34,8.0,5.0,15,3,150
24,37.5,0.177,4.24,0.1768,1.09,5.695,3.134,5.54,0.0,7.25,12.95,8.0,5.0,15,3,200
30,36.7,0.205,6.14,0.2047,1.108,5.728,2.993,5.24,0.0,7.25,14.24,8.0,5.0,15,3,300
43,34.9,-0.25,-10.77,-0.2504,0.888,5.689,3.433,5.08,0.0,7.25,19.91,8.0,5.0,15,3,500
71,31.0,-1.347,-95.61,-1.3467,0.509,4.502,3.973,3.76,0.0,7.25,95.61,8.0,5.0,15,3,1000
19,36.8,0.973,18.49,0.9729,1.573,7.253,2.69,43.38,0.0,7.25,12.01,8.0,5.0,15,4,100
21,38.1,0.956,20.07,0.9557,1.529,7.253,2.92,39.67,0.0,7.25,12.01,8.0,5.0,15,4,150
24,33.3,0.427,10.24,0.4268,1.214,7.253,2.986,34.72,0.0,7.25,14.24,8.0,5.0,15,4,200
30,33.3,0.297,8.91,0.2969,1.147,6.95,3.03,28.58,0.0,7.25,15.69,8.0,5.0,15,4,300
43,32.6,-0.163,-7.0,-0.1629,0.932,6.862,3.554,21.41,0.0,7.25,25.17,8.0,5.0,15,4,500
71,29.6,-1.116,-79.25,-1.1162,0.603,5.733,3.993,13.85,0.0,7.25,84.57,8.0,5.0,15,4,1000
19,42.1,1.171,22.25,1.1711,1.662,6.984,3.056,43.45,0.0,7.25,13.59,8.0,5.0,15,5,100
21,42.9,1.135,23.83,1.135,1.607,7.014,3.274,39.74,0.0,7.25,13.59,8.0,5.0,15,5,150
24,37.5,0.583,13.99,0.583,1.285,7.014,3.275,34.81,0.0,7.25,13.59,8.0,5.0,15,5,200
30,36.7,0.374,11.22,0.3738,1.176,6.828,3.363,28.65,0.0,7.25,15.69,8.0,5.0,15,5,300
43,34.9,-0.032,-1.36,-0.0317,0.987,6.941,3.767,21.54,0.0,7.25,24.2,8.0,5.0,15,5,500
71,31.0,-1.18,-83.79,-1.1802,0.613,6.041,4.422,14.02,0.0,7.25,89.41,8.0,5.0,15,5,1000
19,47.4,1.205,22.9,1.2053,1.691,6.228,3.316,43.45,0.0,7.25,11.34,8.0,5.0,15,7,100
21,47.6,1.166,24.48,1.1659,1.631,6.331,3.53,39.74,0.0,7.25,11.8,8.0,5.0,15,7,150
24,41.7,0.611,14.66,0.611,1.301,6.331,3.475,34.81,0.0,7.25,11.8,8.0,5.0,15,7,200
30,40.0,0.332,9.97,0.3323,1.149,6.421,3.727,28.71,0.0,7.25,17.47,8.0,5.0,15,7,300
43,39.5,0.008,0.36,0.0084,1.003,6.32,4.119,21.64,0.0,7.25,23.14,8.0,5.0,15,7,500
71,33.8,-0.94,-66.7,-0.9395,0.693,6.27,4.621,14.26,0.0,7.25,71.82,8.0,5.0,15,7,1000
19,31.6,0.23,4.38,0.2303,1.162,5.24,2.082,4.98,0.0,7.25,10.9,8.0,6.0,15,1,100
21,33.3,0.236,4.96,0.2364,1.147,5.528,2.409,4.93,0.0,7.25,10.25,8.0,6.0,15,1,150
24,29.2,-0.092,-2.21,-0.0919,0.946,5.528,2.406,4.32,0.0,7.25,10.25,8.0,6.0,15,1,200
30,30.0,0.028,0.84,0.028,1.018,5.169,2.175,4.05,0.0,7.25,11.44,8.0,6.0,15,1,300
43,30.2,-0.266,-11.43,-0.2657,0.845,4.806,2.463,3.88,0.0,7.25,19.33,8.0,6.0,15,1,500
71,26.8,-1.377,-97.74,-1.3767,0.415,3.654,3.215,2.73,0.0,7.25,97.74,8.0,6.0,15,1,1000
19,31.6,0.266,5.06,0.2663,1.159,6.16,2.454,5.84,0.0,7.25,9.66,8.0,6.0,15,2,100
21,33.3,0.269,5.65,0.269,1.146,6.316,2.754,5.71,0.0,7.25,11.01,8.0,6.0,15,2,150
24,29.2,-0.171,-4.11,-0.1714,0.915,6.316,2.843,5.01,0.0,7.25,12.8,8.0,6.0,15,2,200
30,33.3,0.217,6.51,0.2171,1.124,5.893,2.621,4.81,0.0,7.25,12.71,8.0,6.0,15,2,300
43,32.6,-0.302,-12.99,-0.3021,0.858,5.612,3.157,4.7,0.0,7.25,24.32,8.0,6.0,15,2,500
71,28.2,-1.36,-96.56,-1.36,0.47,4.279,3.571,3.45,0.0,7.25,96.56,8.0,6.0,15,2,1000
19,42.1,0.702,13.34,0.7019,1.435,5.5,2.788,6.52,0.0,7.25,8.22,8.0,6.0,15,3,100
21,42.9,0.663,13.93,0.6631,1.373,5.695,3.111,6.33,0.0,7.25,11.01,8.0,6.0,15,3,150
24,37.5,0.23,5.53,0.2303,1.121,5.695,3.049,5.54,0.0,7.25,11.01,8.0,6.0,15,3,200
30,36.7,0.248,7.43,0.2475,1.134,5.728,2.925,5.24,0.0,7.25,15.23,8.0,6.0,15,3,300
43,34.9,-0.222,-9.56,-0.2224,0.899,5.689,3.389,5.08,0.0,7.25,21.9,8.0,6.0,15,3,500
71,31.0,-1.434,-101.79,-1.4336,0.493,4.502,4.099,3.8,0.0,7.25,101.79,8.0,6.0,15,3,1000
19,36.8,1.033,19.62,1.0326,1.63,7.253,2.596,43.38,0.0,7.25,8.89,8.0,6.0,15,4,100
21,38.1,0.962,20.21,0.9623,1.534,7.253,2.909,39.67,0.0,7.25,11.01,8.0,6.0,15,4,150
24,33.3,0.623,14.96,0.6235,1.347,7.253,2.691,34.73,0.0,7.25,11.01,8.0,6.0,15,4,200
30,33.3,0.421,12.63,0.4211,1.222,6.95,2.843,28.59,0.0,7.25,17.67,8.0,6.0,15,4,300
43,32.6,-0.238,-10.23,-0.238,0.904,6.862,3.666,21.42,0.0,7.25,26.4,8.0,6.0,15,4,500
71,29.6,-1.256,-89.17,-1.2559,0.575,5.733,4.191,13.89,0.0,7.25,93.82,8.0,6.0,15,4,1000
19,42.1,1.244,23.64,1.2441,1.733,6.984,2.93,43.6,0.0,7.25,10.21,8.0,6.0,15,5,100
21,42.9,1.154,24.23,1.1536,1.623,7.014,3.241,39.87,0.0,7.25,11.01,8.0,6.0,15,5,150
24,37.5,0.591,14.17,0.5906,1.29,7.014,3.263,34.93,0.0,7.25,11.1,8.0,6.0,15,5,200
30,36.7,0.347,10.4,0.3468,1.161,6.828,3.406,28.75,0.0,7.25,17.67,8.0,6.0,15,5,300
43,34.9,-0.212,-9.13,-0.2123,0.919,6.941,4.045,21.61,0.0,7.25,25.8,8.0,6.0,15,5,500
71,31.0,-1.481,-105.12,-1.4806,0.558,6.041,4.857,14.11,0.0,7.25,106.6,8.0,6.0,15,5,1000
19,52.6,1.729,32.84,1.7285,2.078,6.331,3.385,43.98,0.0,7.25,6.66,8.0,6.0,15,7,100
21,52.4,1.592,33.43,1.592,1.9,6.415,3.713,40.22,0.0,7.25,12.79,8.0,6.0,15,7,150
24,45.8,1.049,25.17,1.0488,1.555,6.415,3.492,35.23,0.0,7.25,12.79,8.0,6.0,15,7,200
30,43.3,0.617,18.5,0.6165,1.281,6.485,3.871,29.05,0.0,7.25,19.46,8.0,6.0,15,7,300
43,41.9,0.045,1.93,0.0449,1.017,6.372,4.511,21.87,0.0,7.25,26.12,8.0,6.0,15,7,500
71,35.2,-1.097,-77.91,-1.0974,0.669,6.31,5.123,14.45,0.0,7.25,79.09,8.0,6.0,15,7,1000
19,26.3,0.279,5.31,0.2795,1.244,5.423,1.557,4.98,0.0,9.24,8.44,10.0,2.0,15,1,100
21,28.6,0.267,5.61,0.2673,1.229,5.018,1.633,4.93,0.0,9.24,11.12,10.0,2.0,15,1,150
24,25.0,-0.04,-0.96,-0.0398,0.969,5.018,1.726,4.32,0.0,9.24,13.81,10.0,2.0,15,1,200
30,26.7,0.064,1.91,0.0636,1.053,4.718,1.629,4.05,0.0,9.24,13.24,10.0,2.0,15,1,300
43,27.9,0.027,1.14,0.0266,1.021,4.641,1.76,3.88,0.0,9.24,13.01,10.0,2.0,15,1,500
71,23.9,-0.696,-49.44,-0.6963,0.558,3.676,2.073,2.73,0.0,9.24,50.78,10.0,2.0,15,1,1000
19,15.8,-0.532,-10.1,-0.5317,0.658,6.475,1.846,5.57,0.0,9.24,13.34,10.0,2.0,15,2,100
21,19.0,-0.169,-3.55,-0.169,0.89,7.167,1.895,5.54,0.0,9.24,16.03,10.0,2.0,15,2,150
24,16.7,-0.457,-10.97,-0.4569,0.723,7.167,1.982,4.86,0.0,9.24,18.72,10.0,2.0,15,2,200
30,23.3,-0.124,-3.72,-0.1241,0.915,5.714,1.901,4.69,0.0,9.24,16.26,10.0,2.0,15,2,300
43,25.6,-0.004,-0.17,-0.0038,0.997,5.783,1.993,4.51,0.0,9.24,12.56,10.0,2.0,15,2,500
71,19.7,-0.782,-55.56,-0.7825,0.55,4.855,2.167,3.17,0.0,9.24,55.56,10.0,2.0,15,2,1000
19,21.1,-0.147,-2.8,-0.1474,0.909,6.956,2.042,6.16,0.0,9.24,13.2,10.0,2.0,15,3,100
21,23.8,0.179,3.75,0.1787,1.113,7.413,2.082,6.08,0.0,9.24,15.89,10.0,2.0,15,3,150
24,20.8,-0.138,-3.3,-0.1375,0.918,7.413,2.125,5.33,0.0,9.24,18.58,10.0,2.0,15,3,200
30,23.3,-0.185,-5.56,-0.1855,0.884,6.072,2.09,5.07,0.0,9.24,24.15,10.0,2.0,15,3,300
43,25.6,-0.096,-4.12,-0.0957,0.942,6.059,2.211,4.85,0.0,9.24,22.97,10.0,2.0,15,3,500
71,21.1,-0.853,-60.58,-0.8532,0.546,4.849,2.381,3.4,0.0,9.24,60.58,10.0,2.0,15,3,1000
19,21.1,0.343,6.52,0.3433,1.214,9.241,2.029,42.79,0.0,9.24,9.72,10.0,2.0,15,4,100
21,23.8,0.623,13.08,0.6227,1.395,9.241,2.071,39.22,0.0,9.24,12.41,10.0,2.0,15,4,150
24,20.8,0.237,5.7,0.2375,1.141,9.241,2.132,34.33,0.0,9.24,12.41,10.0,2.0,15,4,200
30,23.3,0.258,7.73,0.2578,1.155,8.214,2.164,28.27,0.0,9.24,17.79,10.0,2.0,15,4,300
43,25.6,0.316,13.61,0.3165,1.19,7.744,2.237,21.08,0.0,9.24,12.41,10.0,2.0,15,4,500
71,19.7,-0.617,-43.81,-0.6171,0.678,6.597,2.389,13.3,0.0,9.24,43.81,10.0,2.0,15,4,1000
19,26.3,0.625,11.87,0.6245,1.393,8.412,2.157,42.87,0.0,9.24,9.72,10.0,2.0,15,5,100
21,28.6,0.877,18.42,0.8771,1.56,8.55,2.192,39.29,0.0,9.24,12.41,10.0,2.0,15,5,150
24,25.0,0.482,11.57,0.482,1.291,8.55,2.208,34.41,0.0,9.24,12.41,10.0,2.0,15,5,200
30,26.7,0.543,16.28,0.5428,1.332,8.16,2.227,28.38,0.0,9.24,17.79,10.0,2.0,15,5,300
43,25.6,0.411,17.66,0.4107,1.24,8.287,2.297,21.25,0.0,9.24,12.41,10.0,2.0,15,5,500
71,21.1,-0.461,-32.71,-0.4607,0.763,7.02,2.464,13.47,0.0,9.24,39.24,10.0,2.0,15,5,1000
19,26.3,0.52,9.89,0.5204,1.32,8.163,2.209,42.87,0.0,9.24,10.45,10.0,2.0,15,7,100
21,28.6,0.783,16.44,0.7829,1.489,8.342,2.241,39.29,0.0,9.24,13.14,10.0,2.0,15,7,150
24,25.0,0.418,10.03,0.418,1.251,8.342,2.224,34.42,0.0,9.24,13.14,10.0,2.0,15,7,200
30,26.7,0.542,16.27,0.5424,1.329,8.224,2.251,28.44,0.0,9.24,18.52,10.0,2.0,15,7,300
43,25.6,0.453,19.49,0.4533,1.263,8.501,2.313,21.36,0.0,9.24,13.14,10.0,2.0,15,7,500
71,21.1,-0.253,-17.96,-0.2529,0.87,8.038,2.474,13.68,0.0,9.24,33.16,10.0,2.0,15,7,1000
19,26.3,0.123,2.33,0.1225,1.094,5.423,1.77,4.98,0.0,9.24,9.43,10.0,3.0,15,1,100
21,28.6,0.078,1.64,0.078,1.058,5.018,1.898,4.93,0.0,9.24,13.11,10.0,3.0,15,1,150
24,25.0,-0.2,-4.79,-0.1997,0.863,5.018,1.939,4.32,0.0,9.24,16.79,10.0,3.0,15,1,200
30,26.7,-0.064,-1.93,-0.0643,0.951,4.718,1.803,4.05,0.0,9.24,16.23,10.0,3.0,15,1,300
43,27.9,-0.11,-4.71,-0.1096,0.922,4.641,1.948,3.88,0.0,9.24,12.52,10.0,3.0,15,1,500
71,23.9,-1.02,-72.42,-1.02,0.463,3.676,2.498,2.73,0.0,9.24,72.42,10.0,3.0,15,1,1000
19,21.1,-0.218,-4.14,-0.2178,0.874,7.167,2.187,5.57,0.0,9.24,15.33,10.0,3.0,15,2,100
21,23.8,0.068,1.42,0.0677,1.039,7.582,2.28,5.54,0.0,9.24,19.01,10.0,3.0,15,2,150
24,20.8,-0.269,-6.46,-0.269,0.854,7.582,2.335,4.86,0.0,9.24,22.69,10.0,3.0,15,2,200
30,26.7,0.026,0.79,0.0262,1.016,6.155,2.202,4.69,0.0,9.24,20.24,10.0,3.0,15,2,300
43,27.9,-0.034,-1.47,-0.0343,0.98,6.072,2.398,4.62,0.0,9.24,16.93,10.0,3.0,15,2,500
71,21.1,-1.018,-72.29,-1.0181,0.516,5.147,2.669,3.27,0.0,9.24,75.83,10.0,3.0,15,2,1000
19,26.3,0.114,2.17,0.1142,1.062,7.413,2.493,6.16,0.0,9.24,15.19,10.0,3.0,15,3,100
21,28.6,0.368,7.73,0.368,1.2,7.718,2.572,6.08,0.0,9.24,18.87,10.0,3.0,15,3,150
24,25.0,0.007,0.17,0.0072,1.004,7.718,2.563,5.33,0.0,9.24,22.55,10.0,3.0,15,3,200
30,26.7,-0.123,-3.7,-0.1234,0.933,6.468,2.52,5.07,0.0,9.24,29.73,10.0,3.0,15,3,300
43,27.9,-0.16,-6.88,-0.1601,0.917,6.324,2.67,4.95,0.0,9.24,31.54,10.0,3.0,15,3,500
71,23.9,-1.105,-78.45,-1.105,0.52,5.003,3.028,3.55,0.0,9.24,81.9,10.0,3.0,15,3,1000
19,26.3,0.605,11.49,0.6049,1.331,9.241,2.479,42.79,0.0,9.24,11.71,10.0,3.0,15,4,100
21,28.6,0.812,17.05,0.812,1.444,9.241,2.56,39.22,0.0,9.24,15.39,10.0,3.0,15,4,150
24,25.0,0.384,9.21,0.384,1.199,9.241,2.568,34.33,0.0,9.24,15.39,10.0,3.0,15,4,200
30,26.7,0.323,9.68,0.3228,1.17,8.342,2.593,28.27,0.0,9.24,21.72,10.0,3.0,15,4,300
43,27.9,0.205,8.81,0.2048,1.103,7.869,2.762,21.19,0.0,9.24,17.59,10.0,3.0,15,4,500
71,22.5,-0.895,-63.58,-0.8955,0.619,6.466,3.037,13.44,0.0,9.24,69.42,10.0,3.0,15,4,1000
19,31.6,0.886,16.84,0.8862,1.489,8.55,2.651,42.87,0.0,9.24,11.71,10.0,3.0,15,5,100
21,33.3,1.066,22.4,1.0665,1.587,8.649,2.725,39.29,0.0,9.24,15.39,10.0,3.0,15,5,150
24,29.2,0.606,14.54,0.6059,1.316,8.649,2.706,34.41,0.0,9.24,15.39,10.0,3.0,15,5,200
30,30.0,0.555,16.65,0.5551,1.288,8.28,2.756,28.38,0.0,9.24,22.76,10.0,3.0,15,5,300
43,27.9,0.26,11.17,0.2599,1.125,8.366,2.878,21.35,0.0,9.24,17.2,10.0,3.0,15,5,500
71,22.5,-0.841,-59.69,-0.8407,0.657,7.159,3.168,13.61,0.0,9.24,65.82,10.0,3.0,15,5,1000
19,31.6,0.73,13.86,0.7297,1.383,8.342,2.784,42.87,0.0,9.24,13.43,10.0,3.0,15,7,100
21,33.3,0.925,19.42,0.9249,1.487,8.471,2.848,39.29,0.0,9.24,17.12,10.0,3.0,15,7,150
24,29.2,0.459,11.03,0.4594,1.228,8.471,2.839,34.42,0.0,9.24,17.12,10.0,3.0,15,7,200
30,30.0,0.476,14.28,0.4761,1.235,8.337,2.893,28.44,0.0,9.24,24.48,10.0,3.0,15,7,300
